long,lat,info
0.5201,51.3754,*[100WDeobBangla]Masjid-ul-Abraar. 77 Dale Street. 01634 880571
0.778049827,51.4222995,*[Deob]Sheppey Islamic Cultural Centre. 14-16 Minster Road. 
-1.633674502,53.70063507,*[100IrregDeob]Madressah Mahmoodia. 26a Mill Road. 07980 548142
0.473991931,51.73061993,*[300WDeobBangla]Jamia Masjid. 13a Moulsham Street. 01245 261563
0.476789475,51.73739068,*[80WShia]Muslim Shia Ithna Ashari Jamaat of Essex. 4 Regina Road. 01245 351125
-2.083435357,51.90473812,*[220NoWDeobGujrti]Masjidul Falah. 416-418 High Street. 
-2.07007125,51.90019617,*[100NoWDeobBangla]Masjid-al-Madina. 25 Sherbourne Place. 01242 237992
-0.61417222,51.71206658,*[400NoWBrelPkstn]Chesham Mosque. 212 Bellingdon Road. 01494 772065
-1.747154742,53.77384695,*[40NoWIrregDeobPkstn]Madrassah Nur-ul-Qur'an. 234 Parkside Road. 01274 771437
-2.924734354,53.1990695,*[430WDeobBangla]Shah Jalal Mosque. 23-25 Clifton Drive. 01244 316356
-0.758684278,52.03679207,*[500WSalf]Masjid Rowdha. 401 South Row. 07957 128099
-1.428523064,53.23970213,*[200WDeob]Chesterfield Muslim Association. 29 Newbold Road. 01246 278232
-0.083706379,51.52961178,*[100]Hoxton Islah. 71 Pitfield Street. 
0.081174374,51.41652546,*[500Deob]Lewisham & Kent Islamic Centre (Chislehurst). Foxbury Avenue. 020 8295 0637
-2.622535229,53.64950292,*[550NoWDeobGujrti]Dawat Ul Islam Masjid. Charnock Street and Brooke Street. 01257 268644
0.904934406,51.88775951,*[260WDeob]Colchester Islamic Cultural Association. 2 Priory Street. 01206 794919
0.946041942,51.87675591,"*[300WmultiStdnt]University of Essex Islamic Society. Multi-Faith Chaplaincy Centre, Square 2, Level 3, University.... 01206 872019"
-2.171881199,53.85584897,*[150WBrelPkstn]Jamia Masjid Madina. 3-5 Chapel Street. 01282 860196
-3.805684447,53.28460405,*[150WDeob]Canolfan Iman Centre. Glyn Y Marl Road. 
-8.4849,51.8939,"Cork Islamic Centre. 69 Riverview Estate, Clashduv Road. +353"
-1.495766044,52.41330318,*[200NoWDeob]Masjid-e-Zakaria. 1-5 Berry Street. 024 7625 1184
-2.22145915,53.83302056,*[200MaudPkstn]UKIM Madina Masjid. 144 Manchester Road. 01282 694471
-1.072298884,52.63288057,*[200WDeobGujrti]Masjid Mu'adh ibn Jabal. 60 Gamel Road. 07809 570132
-1.502723694,52.41760576,*[1000NoWBrelPkstn]Jamia Mosque Eagle Street. Eagle Street. 024 7622 2169
-1.496425867,52.43531065,*[40IrregSalf]Markazi Jamiat Ahl-e-Hadith. 25 Fisher Road. 07815 180505
-3.18701684,51.4747075,*[200NoWDeobPkstn]Rabbaniah Islamic Cultural Centre. 31-33 Clare Road. 
-0.15209198,51.55023804,"*[700NoWJDeobBangla]Jumu'ah Salaah. Queens Crescent Community Centre Hall, 45 Ashdown Crescent. 020 7267 6635"
-1.492735148,52.41568519,*[200NoWDeobBangla]Jalalabad Masjid. 237 Harnall Lane East and 1-7 Freehold Street. 024 7663 2765
-1.50290072,52.43076694,*[50NoWIrregBrel]Hazrat Dewan Hazoori Centre. 130 Station Street West. 024 7658 1219
-1.498303413,52.41896025,*[2500NoWDeobGujrti]Masjid-e-Zeenat-ul-Islam. 283-287 Stoney Stanton Road . 024 7622 2774
-1.771100163,53.80737956,*[WShiaPkstn]Anjuman-e-Haideria. 12 Saint Marys Road. 07740 798537
-2.001088858,52.57599786,*[90WMix]Union Masjid & Educational Centre. 183 Prince Street. 07800 712775
-2.159065604,51.50958383,"*[20WNJmulti]Prayer Room. M4 Westbound, Leigh Delamare Services. "
-1.268877983,52.96186213,"[20WNJ]Prayer Room. M1 Northbound, Trowell Services. "
-2.57316112,53.6008713,[20WNJ]Prayer Room. M61 Rivington Services. 
-0.213820338,51.0973742,*[600WDeobPkstn]Crawley Mosque. Broadwood Rise. 01293 553070
-0.186751485,51.13122209,*[410WDeobPkstn]Islamic Centre And Mosque. 157 London Road. 01293 528488
-2.445949316,53.0910297,*[200NoWDeobBangla]Shah Jalal Masjid. 145 Walthall Street. not known
0.248692,51.05468,*[500Deob]Jameah Islameah Islamic Educational Institute. Catts Hill. 01892 853051
-1.556501985,54.52979688,*[200WDeobBangla]Jamia Mosque and Islamic Society of Darlington. 25-26 North Lodge Terrace. 01325 250839
-2.465341687,53.69458799,*[150WPkstn]Madina Mosque and Islamic Centre. 21-23 Victoria Street. 
-1.482800245,52.90183904,*[100NoWDeobPkstn]Masjid-e-Khulafaa-E-Raashideen. 144 Cameron Road. 01332 773421
-1.471584588,52.90683794,*[100WBrelPkstn]Derby Jamia Mosque. 54 Dairy House Road. 
-2.76014059,53.9614906,"[20WNJ]Prayer Room. M6 Southbound, Lancaster Services. "
-1.47875011,52.90469609,*[220WSufi]Jamia Nizamia Education Centre. 24 Goodale Street. 01332 200510
-1.783561707,53.83092794,*[500WIrregSalfPkstn]Al-Furqaan Education Centre & Masjid. Bradford Road. 07816 059091
-1.481040716,52.90646588,*[400WSalf]Jame Masjid Salafiyah Centre. 7-7a Hastings Street. 01332 766237
-1.714650393,53.79967501,*[300BrelPkstn]Jamia Masjid Ya Rasoolallah And Islamic Educational Cultural Centre. 84 Leeds Old Road. 
-1.72110647,53.80686005,*[300BrelPkstn]Jamia Masjid Sayyidah Aminah. 117 Fagley Road. 07966 679504
-1.710391044,53.7962151,"*[800DeobPkstn]Masjid Ibraheem. Crofts Hall, Lower Rushton Road. "
-1.706703007,53.802086,*[50IrregBrelPkstn]Masjid Noor. 8 Woodhall Avenue. 
-1.476609707,52.91021228,*[2000WBrelPkstn]Derby Jamia Mosque. 6 Rosehill Street. 01332 344838
-1.475984752,52.91719953,*[1060WBrel]Islamic Centre - Derby Ltd. Sacheveral Street and Wilmot Street. 01332 292021
-1.48132503,52.91203684,*[420WDeobBangla]Jamia Hanifia. 26 Western Road. 01332 204187
-1.783308238,53.80577588,*[300NoWDeob]Hira Masjid. 62 Toller Lane. not known
-1.779621542,53.83331498,"*Shipley Masjid Association Educational Institute. 5 Windsor Court, Windsor Road. 07814 419513"
-0.422914624,51.50918985,"*[350WArab]Quba Islamic and Education Centre. Unit C, Golden Crescent. 020 8150 9299"
-1.483309865,53.3755141,*[600WArab]Al-Huda Masjid & Broomhall Muslim Islamic Community Centre. Hanover Street. 
-1.641023755,53.6907716,*[500NoWDeobGujrti]Islamic Tarbiya Academy. 45 Boothroyd Lane. 01924 450422
-1.63038075,53.6933556,"*[1500WDeobPkstn]Madni Jamia Masjid. Northgate and Halifax Road, Bradford Road. 01924 461700"
-1.45524323,53.39247839,"*[600WSalf]Masjid Sunnah. 18 Kirk Street, Pitsmoor. 0114 270 0668"
-1.631593108,53.67948874,*[250NoWDeob]Masjid Hedaya. Caledonian Road. 01924 459805
-1.631306112,53.68408135,*[600NoWDeobGujrti]Zakaria Mosque. 2 Chapel Street. 01924 461427
-1.656913161,53.680013,*[1000WBrelPkstn]Markazi Jamia Masjid Anwar-e-Madina Suffa-tul-Islam. Crawshaw Street. 01924 459554
-1.636721492,53.67570752,*[200DeobGujrti]Darul-Ilm Education & Training Centre. 12 Dale Street. 01924 435085
-1.630539,53.68093282,*[60NoWIrregDeob]Madrassah-e-Islamiyah. 53 Headfield Road. 07973 123505
-1.638888717,53.68948986,*[600WBrelPkstn]Markazi Jamia Masjid Gulzar-e-Madina. 3 High Street. 01924 430338
-1.637960672,53.69801817,"*[500NoWDeob]Ilaahi Masjid. Hamza Court, 2 Hope Street. 01924 439779"
-1.674374342,53.7107804,*[1100WBrel]Central Jamia Mosque. Jeremy Lane. 01924 402602
-1.632778645,53.68670071,*[80WBrel]Makki Madani Masjid. 33 Kertland Street. 07866 678601
-0.087096691,51.65943246,"*[100WJ]Jumu'ah Salaah. Jubilee Hall, 2 Parsonage Lane. 07825 314019"
-1.661505103,53.67776658,*[85WDeob]Masjid-e-Tauheed. 25 Netherfield Road. 07791 545909
-1.665013433,53.67980012,*[1050NoWBrel]Jame Masjid Ghausia & Islamic Education Centre. North Road. 01924 461089
-1.627532244,53.68353649,*[300NoWDeobGujrti]Masjid-e-Umar and Madressa-e-Talimuddin. North View. 01924 464686
0.006067157,51.54686297,*[450DeobBangla]Talimul Quran UK Masjid. 59b Leytonstone Road. 07903 551803
-1.63019836,53.67291746,*[200NoWDeobGujrti]Madressah Taalimul Qur'an. Portakabin behind 121 Parker Road. 07970 918769
-1.655910015,53.68780941,*[110WNJBrel]Masjid-e-Madani and Mohaddis-e-Azam Education Centre. 225c Ravenhouse Road and Pilgrim Avenue. 07718 317325
-1.62830472,53.68106468,*[4000NoWDeob]Markazi Masjid. South Street (south end). 01924 460760
-1.648828983,53.68238003,*[650WSalfPkstn]Jame Masjid Ahl-e-Hadith and Salfia Centre. 1-3 Stoney Bank Street. 01924 462358
-0.200546085,51.5441549,"*[200WArab]Qalam Education Centre. The Accord Centre, 292-294 Kilburn High Road. 020 7625 3778"
-1.637402773,53.67890569,*[300DeobGujrti]Masjid-e-Heera. Thornhill Road. 01924 464523
-0.199046731,51.54255183,*[NoWDeobBangla]Kilburn & Hampstead Islamic Centre. 233-235 Kilburn High Road. 07947 107076
-1.79159224,52.45389844,*[80WDeobBangla]Manarat Foundation. 2051 Coventry Road. 0121 247 6384
-0.331077128,51.55047154,*[200DeobPkstn]Bilal Masjid Trust (Greenford). 82-84 Horsenden Lane North. 020 3489 5589
-1.674175859,53.70955483,*[500WDeob]Makki Mosque. Victoria Street. 01924 235920
-1.655040979,53.70688132,*[200Deob]Madressah Hira. 2 William Street. 07974 283663
-1.6318506,53.68330139,*[1300WBrel]Jamia Masjid Ghosia. 21-27 Warren Street or 23-27 Warren Street or 13 Warren Stre.... 01924 462873
-4.378352165,55.81859615,"*[300BrelPkstn]Iqra Learning Centre. ILC Darnley, West Hurlet House, Glasgow Road. not known"
-1.673784256,53.67850057,*[IrregDeob]Jamia Noor ul Qur'an. 80 The Crescent. 07812 154114
-0.578901172,51.23184447,"*[200JDeobBangla]Jumu'ah salaah. Guildford United Reformed Church, 83 Portsmouth Road. "
-1.999305188,52.51545534,*[500Deob]Madinatul Uloom al-Islamyah. 1 Moor Street. 0121 553 5794
-1.131452322,53.51621638,"*[700WDeob]Doncaster Jamia Mosque. Bentinck Close,  St James Street. 01302 368336"
-1.114919186,53.51537749,*[250NoWBrelPkstn]Jamia Sultania. 26a Thorsby Avenue. 01302 327103
-0.276412368,51.61469564,"*[80W]Taiba Welfare Foundation. Pride House, Rectory Lane. 020 8952 7005"
-4.481611848,54.15334975,"*[140W][Unsure] Isle of Man Islamic Association. 3 Mona Terrace, Harris View. 01624 620336"
-0.876478851,52.24365073,*[200NoWDeobBangla]Abington Jame Masjid. 49 Stimpson Avenue. 
-6.234430075,53.30471404,*[Arab]Islamic Cultural Centre of Ireland. 19 Roebuck Road. +353
-6.281551123,53.33099152,*Mosque and Islamic Centre. 163 South Circular Road. +353
-2.057822943,52.52304629,*[BrelPkstn]Kanz-ul-Iman Muslim Welfare Association Central Jamia Mosque. Binfield Street. 
-2.078867555,52.51240456,*[1300WBrel]Dudley Mosque & Muslim Community Centre. Birmingham Street. 01384 253951
-2.086519897,52.49541734,*[100][Unsure] Netherton Islamic Trust. 61 Cinder Bank. 
-2.058514953,52.51544065,*[360WBrelPkstn]Tipton and Tividale Islamic Community Centre. 24-25 Gate Street. 0121 557 9531
-0.27662158,51.61439252,"*[200WJ]Jumu'ah salaah. Edgware Quaker Meeting, Rectory Lane. "
-2.094590664,52.5055285,*[1500WSalf]Islamic Centre. 29 Queens Cross. 01384 258479
-2.124003768,52.48403471,*[200NoWBrel]Jamia Mosque Rizvia. 4 Trinity Street. 07969 840232
-0.633972287,51.48142967,"*[150BrelPkstn]Madina Dairy's masjid. Technor House, Shirley Avenue. "
-2.054569423,52.52558067,*[270WDeobBangla]Masjid Shah Jalal. Wellington Road. 0121 557 9174
-0.494143367,52.11711154,*[100]Salaam Society of Bedfordshire. 44-46 Bunyan Road. 
-3.583967686,55.06941151,*[330WBrelPkstn]Dumfries Islamic Society. 243 Annan Road. 01387 254776
-2.960960269,56.4702962,*[700WBrel]Jama-i-Masjid Bilal. 5-7 Dura Street. 01382 226913
-2.980819345,56.46177325,*[725WDeob]Jamaa Masjid - Dundee Islamic Society. 6 Miln Street. 01382 778168
-2.976656556,56.45694491,*[300Stdnt]Dundee University Islamic Society. 166B Nethergate. 01382 345133
-2.965750694,56.4664454,*[750WBrel]Jamia Masjid Tajdare Madina. 2 Wellington Street and 96a Victoria Road. 01382 224817
-0.465545654,52.12378637,*[500WDeobBangla]South Bedford Masjid. 5 Elstow Road. 07899 928028
-0.061847717,51.51400492,*[100NoWSalf]Ashaadibi Masjid and Cultural Centre. 167 Canon Street Road. 
-3.435630798,56.07008324,*[900WBrel]Dunfermline Mosque and Islamic Centre. 125 Woodmill Road. 01383 739816
-1.568384171,54.77528398,"*[91WStdnt]Durham University Islamic Society Mosque. Behind Dun Cow Restaurant, 37 Old Elvet. "
0.286878347,50.77267339,*[200WDeobBangla]Eastbourne Islamic Cultural Centre. 40a Ashford Square. 01323 727866
-3.185268045,55.96059413,*[800WBrelPkstn]Anwar-E-Madina Masjid. 43-45 Annandale Street. 0131 556 1226
-3.183288574,55.96031487,*[80NoWDeobBangla]Shah Jalal Mosque and Islamic Centre. 8a Annandale Street Lane. 0131 557 1841
-3.119146228,55.95532085,*[160WBrelPkstn]Portobello Islamic Educational Centre. 3 Fishwives Causeway. 0131 657 1581
-3.200111389,55.94470004,"*[200WSalf]Muslim Welfare House. Lauriston Church, 59 Lauriston Place. "
-3.186029792,55.94491933,*[1250WArabArab]Central Mosque & Islamic Centre. 50 Potterrow. 0131 667 0140
-3.183323443,55.94741184,*[150NoWDeobPkstn]Mosque And Islamic Community Centre. 12 Roxburgh Street. 0131 556 1902
-3.218425512,55.93834598,*[200WDeobPkstn]Idara Trust. 8-10 Temple Park Crescent. 0131 229 3844
-3.178846836,55.92336101,"*[Stdnt]Islamic Society of Edinburgh University. Weir Building, Kings Buildings, West Mains Road. "
-0.565146804,51.42540701,"*[50WStdnt]Prayer Room. next to Waterstones bookshop, Royal Holloway University, Egh.... 07984 340799"
-0.071205943,51.51562068,"*[40WBangla]Musallah. 2nd floor, Qasida Turkish Restaurant, 96 Whitechapel High St.... 020 7247 7086"
-3.524988592,50.72925532,*[700W]Mosque and Islamic Centre for the South West. 12-13 York Road. 01392 250597
-3.781056404,55.99819196,*[300WDeob]Falkirk Islamic Centre. 6-8 Burnhead Lane. 01324 611018
-1.395096034,50.92310316,*[300W]Bashir Ahmed Masjid. 96-100 Portswood Road. 02380 557563
1.1805,51.0822,*[150WDeobBangla]Folkestone Mosque. 8a Foord Road South. 01303 254562
-1.79314926,52.48933231,[50BrelPkstn]Fezan ul Qur?an Masjid. Glebe Farm Road. 
-9.072743654,53.27778207,"*[J]Jumu'ah Salaah. Westside Community Centre, Seamus Quirke Road, Westside. +353"
-9.031587839,53.28820543,"[NJ]Galway Islamic Centre. 13 Sandyview Drive, Riverside. +353"
-1.773874907,52.41490775,"*[200WJ]Jumu'ah Salaah. Solihull Women's Institute, 745 Warwick Road. 07773 896249"
-0.178350806,51.1610857,*[20Wmulti]Chaplaincy. Gatwick Airport. 
0.54467082,51.38424967,*[400WDeobPkstn]Gillingham Mosque. 114 Canterbury Street. 01634 850878
0.091592073,51.58142658,*[30SalfBangla]Newbury Park Islamic Cultural Centre. 117 Oaks Lane. 07852 210158
-4.273370504,55.86942698,*[ShiaPkstn]Shia Ithna Ashri Islamic Centre. 19 Ashley Road. 0141 332 9639
-4.247342348,55.86230798,"*[WStdnt]Strathclyde University Muslim Students Association. Basement Level, St. Pauls Building, University of Strathclyd.... 0141 552 4400"
-4.260565639,55.84053652,*[560WBrelPkstn]Masjid-e-Khizra. 138-140 Butterbiggins Road. 0141 422 1154
-0.012080669,51.4954296,"*[200JDeobBangla]Jumu'ah Salaah. St Johns Community Centre and Social Club, 37-43 Glengall Gr.... "
-4.271734357,55.87168432,*[500WMaudPkstn]Al Furqan Islamic Centre. 19 Carrington Street. 0141 331 1119
-4.262609482,55.83484322,*[1080WSalfPkstn]Masjid Al-Farooq. 32-38 Dixon Avenue. 0141 433 2686
-4.270036519,55.84262235,*[1000NoWDeobPkstn]Masjid Noor. 79 Forth Street. 0141 429 3383
-4.280596375,55.84535982,*[500WDeobPkstn]Islamic Academy of Scotland. 24 Maxwell Drive. 0141 433 9500
-4.273697734,55.83933467,*[170WSufiPkstn]Madrassa Zia-ul-Quran Trust. 257 Kenmure Street. 0141 423 8001
-4.261920154,55.83694743,*[120NoWDeobPkstn]Madni Masjid. 196 Langside Road. 0141 423 2425
-4.251194,55.85230005,*[2500WDeobPkstn]Glasgow Islamic Centre and Central Mosque. 1 Mosque Avenue. 0141 429 3132
-4.278128743,55.84003952,*[600NoWDeobPkstn]Madrassah Taleem ul Islam. 159-161 Nithsdale Road. 0141 424 0787
-4.28442657,55.87444712,*[190WDeobBangla]Dawatul-Islam Mosque. 31 Oakfield Avenue. 0141 357 3733
-4.336461424,55.76985957,*[300Pkstn]East Ren Centre. 8 Langrig Road. 
-4.300712943,55.85118739,*[350NoWDeobPkstn]Masjid Al Arabia Al Islamia. 490 Paisley Road West. 0141 427 2152
-4.271396399,55.8711817,"*[SalfArab]Muslim Welfare House. Basement, 16 Queen's Crescent. 0141 331 0373"
-4.282929897,55.82564782,*[350WBrelPkstn]Jamia Islamia. 275 Tantallon Road. 0141 632 8028
-4.288358,55.871752,"[50multi]Glasgow University Muslim Students' Association. The Chaplaincy, 11, The Square. "
-4.275682569,55.86696784,*[200WShia]Shia Ithna Ashri Mosque. 25 Woodside Place. 0141 429 6565
-4.01208043,55.95878049,*[500WPkstn]Islamic Education Trust of Cumbernauld. 5 Craighalbert Way. 01236 733719
-4.29936647,55.8509702,*[500NoWDeobPkstn]Madrassa Al Arabia Al Islamia. 425 Paisley Road West. 0141 427 2152
-4.219173789,55.84956256,Salahuddin Mosque and Islamic Centre. 16 Avenue Street. 
-4.268456697,55.87519443,[100BrelPkstn]Hazrat Sultan Bahu Trust. 10 Grovepark Place. 07737 913850
-4.310781956,55.80162867,*[200W]Woodfarm Education Centre. 1 Burns Grove. 07807 673119
-3.159400821,56.18945443,*[600WBrelPkstn]Fife Islamic Centre. Poplar Road. 01592 612970
-2.237831354,51.86081032,*[500NoWDeobGujrti]Jamia al Karim Mosque. 2d All Saints Road. 01452 506870
-2.275485545,51.83323088,"[200WShia]Khoja Shi'a Muslim Community of Gloucester. Wainsbridge, 69 Bristol Road. 01452 530337"
-2.236833,51.857495,*[1000NoWDeobGujrti]Masjid-e-Noor. 44-46 Ryecroft Street. 01452 416830
-0.099445581,51.36823719,*[80NoWIrreg]South Croydon Prayer Room. 292 High Street. 020 8680 6800
-0.43274223,51.89085347,*[30Arab]Masjid al Huda. 198b Leagrave Road. 
0.109273195,51.56656025,*[200WSalfBangla]Al-Ansar Islamic Education Centre. 833-835 High Road. 020 8597 5092
0.329106,51.478278,"*[330NoWDeobBangla]Thurrock Jame Masjid. Park Way Centre, Park Road. 01375 376823"
1.726650596,52.61338473,*[150W]Masjid-at-Tauwheed. 39 Northgate Street. 01493 663377
0.703104,51.545914,*[1400WDeobBangla]Essex Jamme Masjid Trust. 48 Chelmsford Avenue. 01702 334142
-0.588760972,51.24324029,"*[NJStdnt]Guildford Islamic Soc. Building AA, Guildford University. "
-1.838316321,53.68275017,*[200WDeob]Elland Mosque Association. 26 and 34 Elizabeth Street. 01422 253222
-1.875534654,53.72190886,"*[350WBrelPkstn]Al Jamia Al Zahra. Heathroyde House, 16-18 Francis Street. 01422 380540"
-1.872439385,53.72334831,*[2500WBrel]Central Jamia Mosque Madni. 117-131 Gibbet Street. 01422 365645
-1.890297532,53.72097406,*[300Brel]Jammiah Mohammadiyah Nooriah Halifax. 29 Gibraltar Road. 
-1.878254414,53.71884093,"*[375WDeob]Makki Masjid and Anjuman Islah-ul-Muslimeen. Thornley Works, Hermon Avenue. not working"
-1.882132888,53.72060585,*[Brel]Madni Educational Centre. 92 Hopwood Lane. 
-1.885871887,53.71985672,*[570WSalf]Jamiat Ahl-e-Hadith. 97 Hopwood Lane. 01422 356843
-1.87589407,53.7170061,*[Brel][Unsure] Dar-ul-Uloom Madani (No. 4). 2 Mayfield Terrace South. 
-1.880558431,53.72834714,*[100Brel]Education Centre Madni No.3. 229 Pellon Lane. 
-1.870618165,53.7232404,*[600NoWBrel]Markazi Jamia Mosque. 49 Rhodes Street. 01422 330041
-1.66411221,54.95746445,"*[20WIrregmulti]Quiet Room. Blue Zone, Metro Centre. "
0.082654953,51.74882026,"*[700W]Harlow Islamic Centre. Kingsmoor Recreation Centre, Paringdon Road. 01279 635227"
0.557255745,50.8522976,*[440W]Masjid Al Haq. 12 Mercatoria. 01424 426232
0.653458,50.893375,"[250][Unsure] East Sussex Islamic Association. The Cedars, Pett Road. 01424 426232"
-0.240819454,51.75024834,*[30Stdnt]University of Hertfordshire Islamic Society. University of Hertfordshire. 
-4.975344837,51.79823207,*[150WDeob]Haverfordwest Mosque. 2 Albert Street. 01437 765791
-0.456754714,51.74536113,*[400NoWBrel]Quwwatul Islam Markazi Jamia Mosque Mehria Ghosia. 150 St Albans Hill. 01442 243785
-0.7669667,51.6333933,*[1150WBrelPkstn]Wycombe Islamic Mission & Mosque Trust Ltd.. 34-36 Jubilee Road. 01494 520807
-0.440273881,51.88311568,*[250J]Dallow Learning Community Centre. 234 Dallow Road. 
-0.779750347,51.6285772,*[600WBrelPkstn]Jamia Rehmania. 103 Rutland Avenue. 01494 539406
-0.779551864,51.62921989,*[200WBrelPkstn]Wycombe Islamic Mission & Mosque Trust Ltd.. 85 Rutland Avenue. 
-0.742511898,51.6297019,*[500WBrelPkstn]Wycombe Islamic Mission & Mosque Trust Ltd.. 34 Totteridge Road. 01494 513440
-0.271101594,51.95563213,*[160NoWDeobBangla]Hitchin Jame Masjid. 28 Florence Street. 01462 456478
-1.822639,52.686786,*[230WDeobBangla]Lichfield Masjid & Islamic Centre. 9 Stowe Street. 01543 418587
-1.196380556,53.03196026,"*[400Shia]Husaini Markaz (not Husami Markaz). Old United Reform Church, Portland Road and 1 Henry Street. 0115 963 4339"
-4.21287328,55.82690735,*[400WBrelPkstn]Minhaj ul Quran International. 48 Greenhill Road. 0141 647 7483
-1.797573566,53.63259033,*[1200WBrelPkstn]Hanfia Masjid & Islamic Institute. Bentley Street. 01484 421802
-1.789349914,53.65857656,*[1000WDeob]Masjid Omar. 32 Blacker Road. 01484 541634
-0.42900055,51.8711934,[Bangla]Farley Hill Masjid. 31 The Crossway. 07984 960703
0.102744699,51.48741931,*[300WBrelPkstn]Greenwich Madina Trust. Camrose Street. 020 8854 8691
-1.811373532,53.64318137,*[100NoWBrel]Jam-e-Masjid Abu Bakr. 169 Church Street. 01484 450183
-1.782515645,53.6582078,*[850WBrel]Jamia Masjid Anwar-e-Madina. 8-10 Clara Street. 01484 421236
-0.331065059,51.75049741,*[100W]Dar ul Quran. 122 Victoria Street. 
-0.369348228,51.46483796,*[200WBrel]Madina Islamic Mission and Islamic Centre. 86 Hibernia Road. 020 8814 0937
-1.158472896,51.89232507,"*[15multi]Contemplation Room. adjacent Unit 55, Bicester Village, 50 Pingle Drive. 01869 366266"
-1.7975,53.6392,*[600WDeobPkstn]Masjid Noor. Crosland Road. 01484 423081
-1.79545328,53.63654638,*[130WDeobBangla]Shah Jalal Mosque. 85 Fenton Road . 01484 450183
-1.784945726,53.65825867,*[230WSalf]Jamia Salafia Masjid. 62 Halifax Old Road. 01484 547808
-1.786356568,53.65916784,*[1000WBrelPkstn]Markazi Jame Masjid Riza and Islamic Centre. 129 Halifax Old Road. 01484 540449
-1.791967,53.636173,*[100NoWDeob]Madni Jamia Masjid. 12 Macham Street. 01484 301103
-1.776695252,53.64466008,"*[Stdnt]Huddersfield University Islamic Society. University of Huddersfield Students' Union, Queensgate. 01484 538156"
-3.958531059,55.77995866,*[200Deob]Zakariyya Masjid. 2 Donnelly Way. 01698 252555
-1.78947866,53.64642176,*[350NoWDeob]Jamia Masjid Usman. 32 Upper George Street. 01484 420029
-1.791959703,53.63724531,*[800WBrel]Markazi Jamia Masjid Ghausia. 73 Victoria Road. 01484 513248
-1.80247128,53.63587288,*[610WDeob]Jamia Masjid Bilal. 245 Yews Hill Road. 01484 542360
0.032733678,51.5424851,*[150WSalfPkstn]Masjid Al-Humera. 183 Green Street. 
-0.128461337,51.43456645,*[100]Streatham Hill Masjid. 108 Streatham High Road. 
-0.195268839,51.45531476,"*[100J]Jumu'ah Salaah. The Penfold Centre, 1 Neville Gill Close. 0208 871 6774"
-0.129577518,51.49735076,"*[70WJ]Jumu'ah Salaah. The Abbey Centre, 34 Great Smith Street. 07883 027067"
-0.354078412,53.75394448,*[1150WMaud]UK Islamic Mission. 2 Berkeley Street. 01482 324833
-0.364995003,53.73861111,*The Mosque. 153 Boulevard. not known
-0.35363853,53.75773136,*[300WDeobBangla]Jame Masjid and Madresah Darul Marif al Islamia. 20 Pearson Park. 01482 473867
-4.230417609,57.47458327,"*[30WDeobMix]Inverness Masjid. Northern Meeting Park, Ardross Street. "
1.169983596,52.05007322,*[Salf]Jam'at Ihyaa' Minhaaj Al-Sunnah. 24 Bishops Hill. 01473 251578
1.160200238,52.05583533,*[300NoWDeobBangla]Ipswich and Suffolk Bangladeshi Muslim Community and Mosque Centre. 32-36 Bond Street. 01473 226879
1.165409088,52.05644225,*[260WBangla]Shah Jalal Masjid. 110-112 St Helens Street. 01473 412983
-0.420830548,51.87657708,*[50WSufiTurk]Luton Turkish Education & Culture Trust. 58 Dumfries Street. 01582 483488
-1.912012696,53.86806985,*[400WMaud]Jami Madinah Masjid. Spencer Street. 01535 603756
-1.909528971,52.5012541,*[100DeobBangla]Lozells Islamic Centre. 258 Burbury Street. 0121 551 7753
-1.908740401,53.8732254,*[500WSalf]Jamiah Muhammadi Masjid. 2 East Avenue. 01535 681917
-1.902288348,53.87057417,*[1300WBrelPkstn]Keighley Markazi Jamia Mosque. 75 Emily Street. 01535 607039
-0.849235654,52.25829789,*[425WBrelPkstn]Gulzar-e-Madina Islamic Welfare Trust. 1 Collingdale Road. 07801 735395
-1.909062266,53.87438927,*[400WBrel]Ghousia Mosque. 206a Skipton Road. 
-1.910473108,53.86859176,*[600BrelPkstn]Central Jamia Mosque Highfield Branch. Albert Street. 
-1.910398006,53.86668755,*[400NoWBrelBangla]ShahJalal Jami Masjid and Jamiah Quraniah. 3 Temple Row. 01535 603444
-2.214024067,52.36243218,*[250DeobGujrti]Madinatul-Uloom Al-Islamiyah. Butts Lane. 01562 66894
-2.245966494,52.39192964,*[200NoWDeobBangla]Kidderminster Madani Masjid. 2 Radford Avenue. 01562 822613
-3.17512393,56.13034431,*[350WBrelPkstn]Fife Islamic Centre. Cumbrae Terrace. 01592 641057
-4.070929,52.106052,"[Maud][Unsure] UK Islamic Mission. Glynbedw, Cwmann Terrace. 01570 423105"
-4.077150822,52.11490614,*[Stdnt]Lampeter University Mosque. College Street. 
-2.800635,54.033881,*[1000Deob]Al-Kauthar Mosque. Ashton Road. 01524 389595
-2.805550396,54.04547099,*[150WBrelGujrti]Raza Masjid. 71 Blades Street. 07005 375907
-2.782566547,54.0074409,"*[Stdnt]Islamic Society of Lancaster University. Lancaster University Islamic Society, Lancaster University S.... 01524 65201"
-1.529240012,52.28588776,*[120WSalf]Masjid & Muslim Community Centre. 10-12 New Street. 01926 429100
-0.32038182,51.29872134,"*[150JSalf]Jumu'ah Salaah. Church Hall, Christ Church United Reformed Church, Epsom Roa.... none"
